TimeStamp,Summary,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Rain
1713205941,Partly Cloudy,22.95555556,22.95555556,0.56,11.8013,165,11.4471,1012.85,Yes
1723060981,Partly Cloudy,22.47777778,22.47777778,0.58,10.8192,159,11.1251,0,Yes
1727311600,Partly Cloudy,20.85555556,20.85555556,0.7,4.5885,148,11.27,1012.28,Yes
1709943661,Mostly Cloudy,19.16111111,19.16111111,0.82,0.7728,121,9.982,1012.44,Yes
1719975897,Partly Cloudy,17.73333333,17.73333333,0.84,9.1126,111,9.982,1012.44,Yes
1729719454,Mostly Cloudy,18.23888889,18.23888889,0.81,6.2468,111,15.8263,1012.62,Yes
1718819663,Mostly Cloudy,17.81666667,17.81666667,0.88,1.6261,289,14.9569,1013.45,Yes
1705248946,Mostly Cloudy,17.71111111,17.71111111,0.84,12.9444,309,15.8263,1013.41,Yes
1719737635,Overcast,17.2,17.2,0.9,3.0912,104,15.7297,1013.5,Yes
1728194471,Partly Cloudy,15.30555556,15.30555556,0.9,2.6243,126,14.168,1015.55,Yes
1732912504,Mostly Cloudy,16.55,16.55,0.93,3.2522,142,15.8263,1013.21,Yes
1729669845,Mostly Cloudy,16.09444444,16.09444444,0.96,6.0053,338,14.9086,1013.21,Yes
1722166267,Mostly Cloudy,15.55,15.55,0.93,2.4633,316,14.0875,1013.5,Yes
1706389776,Mostly Cloudy,14.93333333,14.93333333,0.93,4.7334,191,9.9015,1013.79,Yes
1728235989,Partly Cloudy,17.08888889,17.08888889,0.93,7.9051,201,9.982,1014.1,Yes
1717608896,Partly Cloudy,18.65555556,18.65555556,0.85,7.3738,223,10.3523,1014.13,Yes
1710075459,Partly Cloudy,19.81111111,19.81111111,0.79,11.0768,270,11.2056,1014.61,Yes
1735586340,Partly Cloudy,21.06111111,21.06111111,0.73,7.7924,264,11.2056,0,Yes
1718141705,Partly Cloudy,22.20555556,22.20555556,0.63,11.1734,254,11.3988,1015.48,Yes
1720015696,Partly Cloudy,22.75,22.75,0.57,12.558,279,11.4471,1015,Yes
1721679085,Partly Cloudy,23.79444444,23.79444444,0.54,13.6045,279,11.4471,1015.18,Yes
1715561098,Partly Cloudy,23.48333333,23.48333333,0.51,10.8353,255,15.3111,1015.29,Yes
1726300135,Partly Cloudy,23.96111111,23.96111111,0.53,10.787,239,11.2056,1015.17,Yes
1730118525,Partly Cloudy,24.95,24.95,0.5,10.8031,229,11.2056,1014.96,Yes
1710284827,Partly Cloudy,23.95555556,23.95555556,0.53,12.3004,220,11.2056,1014.66,Yes
1721799636,Partly Cloudy,23.95555556,23.95555556,0.5,12.2843,229,11.2056,1014.77,Yes
1705319261,Partly Cloudy,23.86111111,23.86111111,0.54,3.0912,246,11.2056,1014.68,Yes
1716334176,Partly Cloudy,19.26666667,19.26666667,0.75,0.5474,291,10.3523,1015.04,Yes
1725639332,Partly Cloudy,17.28888889,17.28888889,0.87,3.1073,63,9.982,1015.58,Yes
1721745951,Clear,16.62222222,16.62222222,0.93,3.1395,148,15.8263,1015.88,Yes
1712313966,Clear,16.67222222,16.67222222,0.87,3.3005,107,14.9569,1015.95,Yes
1733828088,Partly Cloudy,15.07222222,15.07222222,0.93,2.2862,98,15.8263,1015.99,Yes
1713643009,Partly Cloudy,14.51666667,14.51666667,0.93,3.0268,111,14.9086,1015.89,Yes
1732201235,Partly Cloudy,17.84444444,17.84444444,0.8,12.3326,136,14.9569,1012.82,Yes
1727615240,Partly Cloudy,14.44444444,14.44444444,0.93,3.1556,138,14.9086,1015.98,Yes
1726379205,Partly Cloudy,13.88888889,13.88888889,0.96,3.1234,128,14.9086,1015.71,Yes
1708709250,Mostly Cloudy,14.43333333,14.43333333,0.9,5.6028,121,14.0875,1015.63,Yes
1735263178,Mostly Cloudy,14.92777778,14.92777778,0.87,4.6207,129,11.0446,1015.59,Yes
1711629035,Partly Cloudy,17.04444444,17.04444444,0.82,8.9999,149,11.2056,1015.49,Yes
1727636007,Partly Cloudy,18.78888889,18.78888889,0.78,8.694,153,11.0285,1015.64,Yes
1732703645,Partly Cloudy,21.16111111,21.16111111,0.73,12.3004,140,11.2056,1015.46,Yes
1712400103,Partly Cloudy,23.86666667,23.86666667,0.62,12.7029,120,11.2056,1015.35,Yes
1717405046,Partly Cloudy,24.96666667,24.96666667,0.56,15.3594,146,10.3523,1015.21,Yes
1710818882,Partly Cloudy,26.13333333,26.13333333,0.47,14.4417,130,10.0464,1014.56,Yes
1710818884,Partly Cloudy,27.22222222,27.26111111,0.44,15.8907,149,10.0464,1014.36,Yes
1710818889,Partly Cloudy,27.73888889,27.35555556,0.39,14.6349,140,10.4006,1014.11,Yes
1710818890,Partly Cloudy,27.77777778,27.5,0.4,15.9229,150,9.982,1013.56,Yes
1710818891,Partly Cloudy,27.8,27.4,0.39,15.778,169,9.982,1013.07,Yes
1710818891,Partly Cloudy,27.87222222,27.37777778,0.37,13.5723,149,10.3523,1012.83,Yes
1710818890,Mostly Cloudy,26.15555556,26.15555556,0.43,10.7226,138,9.982,1012.55,Yes
1710818883,Mostly Cloudy,23.97777778,23.97777778,0.54,7.9856,121,9.982,1012.46,Yes
1710818886,Mostly Cloudy,22.57222222,22.57222222,0.58,10.6421,118,10.3523,1012.52,Yes
1710818889,Mostly Cloudy,21.13888889,21.13888889,0.6,10.8997,110,9.982,1012.58,Yes
1710818883,Partly Cloudy,20.43888889,20.43888889,0.67,10.9319,110,15.8263,1012.41,Yes
1710818885,Partly Cloudy,20.42777778,20.42777778,0.7,10.3362,112,14.9569,1012.66,Yes
1710818888,Partly Cloudy,19.35555556,19.35555556,0.74,11.0124,139,15.8263,1012.6,Yes
1710818888,Partly Cloudy,18.75,18.75,0.76,10.8353,139,15.8263,1012.59,Yes
1710818886,Clear,19.87777778,19.87777778,0.85,10.143,139,14.9569,1012.55,Yes
1710818888,Partly Cloudy,17.22222222,17.22222222,0.84,13.9265,138,15.8263,1012.09,Yes
1710818889,Partly Cloudy,16.64444444,16.64444444,0.87,14.3451,138,15.8263,1012.11,Yes
1710818887,Partly Cloudy,16.55,16.55,0.88,10.0142,146,14.9569,1012.39,Yes
1710818886,Clear,16.09444444,16.09444444,0.87,9.4829,149,8.1305,1012.38,Yes
1710818888,Partly Cloudy,17.66666667,17.66666667,0.84,10.9963,131,9.982,1012.66,Yes
1710818889,Partly Cloudy,20.78333333,20.78333333,0.7,14.812,148,9.982,1012.65,Yes
1710818885,Partly Cloudy,22.73333333,22.73333333,0.67,15.4721,159,9.982,1012.39,Yes
1710818890,Partly Cloudy,26.01666667,26.01666667,0.55,16.8567,179,9.982,1012.47,Yes
1710818886,Clear,26.12777778,26.12777778,0.58,13.2825,189,15.2628,1012.91,Yes
1710818888,Clear,28.83888889,29.61111111,0.51,9.66,177,9.982,0,Yes
1710818888,Partly Cloudy,29.00555556,29.75,0.51,10.8031,197,9.982,1012.36,Yes
1710818885,Clear,31.03333333,31.71111111,0.45,7.6475,201,10.3523,1012.33,Yes
1710818887,Clear,31.13333333,30.6,0.36,11.1734,160,16.0517,1011.95,Yes
1710818887,Clear,31.13333333,31.26111111,0.41,11.27,186,9.982,1011.74,Yes
1710818885,Partly Cloudy,31.21111111,31.32777778,0.41,10.7709,165,10.3523,1011.73,Yes
1710818883,Clear,30.02222222,30.70555556,0.48,11.0768,162,9.982,1011.45,Yes
1710818885,Clear,27.87222222,29.07222222,0.58,9.177,170,9.982,1011.65,Yes
1710818883,Partly Cloudy,25.40555556,25.40555556,0.66,7.9695,168,9.982,1011.99,Yes
1710818890,Partly Cloudy,22.75555556,22.75555556,0.79,4.6207,178,9.982,1012.36,Yes
1710818885,Partly Cloudy,22.68888889,22.68888889,0.79,6.5849,150,15.8263,1012.47,Yes
1710818886,Clear,21.2,21.2,0.84,6.5044,132,14.9569,1012.57,Yes
1710818890,Clear,21.55,21.55,0.81,6.3917,152,15.8263,1012.66,Yes
1710818889,Clear,21.43888889,21.43888889,0.82,10.8353,150,15.8263,1012.39,Yes
1710818884,Partly Cloudy,19.50555556,19.50555556,0.92,2.898,211,14.9569,1015.42,Yes
1710818888,Partly Cloudy,19.86111111,19.86111111,0.88,13.4918,140,15.8263,1012.38,Yes
1710818888,Partly Cloudy,19.33333333,19.33333333,0.87,10.948,150,15.8263,1012.48,Yes
1710818887,Partly Cloudy,18.75,18.75,0.91,10.1591,147,14.8764,1012.44,Yes
1710818889,Clear,18.84444444,18.84444444,0.9,7.9856,159,7.1323,1012.47,Yes
1710818883,Mostly Cloudy,19.91111111,19.91111111,0.87,10.9963,150,9.8049,1012.85,Yes
1710818891,Partly Cloudy,22.10555556,22.10555556,0.81,14.49,168,9.8371,1012.81,Yes
1710818888,Clear,24.95,24.95,0.69,16.0195,180,9.9015,0,Yes
1710818891,Mostly Cloudy,25,25,0.74,11.1573,179,9.982,1013.17,Yes
1710818886,Mostly Cloudy,27.3,29.12777778,0.67,13.7816,180,9.982,1014,Yes
1710818882,Mostly Cloudy,27.96666667,29.62777778,0.62,16.0034,170,9.982,1013.21,Yes
1710818888,Mostly Cloudy,30.11666667,31.27222222,0.5,17.388,162,9.982,1012.98,Yes
1710818891,Mostly Cloudy,31.04444444,31.68888889,0.45,23.667,181,9.982,1012.5,Yes
1710818888,Mostly Cloudy,31.20555556,32.45555556,0.47,17.5168,183,11.2056,1012.44,Yes
1710818883,Mostly Cloudy,32.17222222,32.91111111,0.42,16.2932,211,9.982,1012.52,Yes
1710818887,Mostly Cloudy,32.54444444,33.17777778,0.4,12.3809,220,10.3523,1012.62,Yes
1710818886,Mostly Cloudy,31.03888889,31.62222222,0.44,10.1591,238,9.982,1012.44,Yes
1710818889,Mostly Cloudy,28.95555556,30.16666667,0.54,8.372,222,9.982,1012.65,Yes
1710818888,Partly Cloudy,26.47777778,26.47777778,0.64,7.7441,232,10.3523,1013.44,Yes
1710818886,Partly Cloudy,22.91666667,22.91666667,0.73,8.05,211,9.982,1014.17,Yes
1710818888,Partly Cloudy,23.38333333,23.38333333,0.73,6.7298,211,15.8263,1014.58,Yes
1710818886,Partly Cloudy,22.45,22.45,0.83,3.5098,249,14.9569,1015.15,Yes
1710818883,Partly Cloudy,22.6,22.6,0.77,6.0536,266,15.8263,1015.69,No
1710818885,Partly Cloudy,19.98333333,19.98333333,0.9,3.5581,196,15.8263,1015.99,No
1710818887,Clear,20.95555556,20.95555556,0.87,3.0751,121,15.8263,1016.78,No
1710818887,Clear,18.87222222,18.87222222,0.9,3.703,237,15.8263,1016.49,No
1710818889,Clear,18.33888889,18.33888889,0.93,6.4078,176,15.8263,1016.69,No
1710818888,Clear,18.85,18.85,0.93,5.6028,186,11.6886,1016.84,No
1710818884,Clear,17.27777778,17.27777778,0.99,4.7978,174,11.2056,1017.27,No
1710818888,Clear,19.91666667,19.91666667,0.87,4.9588,210,9.982,1017.3,Yes
1710818891,Clear,23.6,23.6,0.74,7.9212,243,10.3523,1017.88,Yes
1710818888,Clear,25.99444444,25.99444444,0.61,10.9319,238,9.982,1017.85,Yes
1710818885,Clear,27.73333333,28.62222222,0.55,12.7029,237,9.982,1017.78,Yes
1710818891,Clear,28.79444444,29.36666667,0.5,15.9068,230,9.982,1018.19,Yes
1710818889,Clear,29.88333333,30.38888889,0.47,20.2538,259,9.982,1018.67,Yes
1710818884,Partly Cloudy,30.97222222,31.59444444,0.45,17.227,248,9.982,1018.15,Yes
1710818887,Partly Cloudy,31.91666667,32.42222222,0.41,11.2539,255,10.3523,1017.78,Yes
1710818890,Partly Cloudy,32.12777778,32.75,0.42,15.4399,220,9.982,1016.77,Yes
1710818891,Partly Cloudy,32.12777778,32.22777778,0.39,17.3236,220,9.982,1017.07,Yes
1710818888,Partly Cloudy,31.08333333,31.68888889,0.44,17.1626,238,9.982,1017.26,Yes
1710818888,Partly Cloudy,31.01666667,31.62222222,0.44,12.3809,221,9.982,1017.23,Yes
1710818886,Partly Cloudy,27.26666667,28.80555556,0.64,10.8031,162,9.982,1016.27,Yes
1710818889,Partly Cloudy,25.45555556,25.45555556,0.68,0.8855,328,10.3523,1016.14,Yes
1710818890,Partly Cloudy,22.8,22.8,0.84,4.6207,182,9.982,1017.94,Yes
1710818883,Partly Cloudy,23.21666667,23.21666667,0.79,6.1824,169,15.8263,1017.58,Yes
1710818887,Clear,22.23888889,22.23888889,0.85,2.7853,133,14.9569,1017.7,Yes
1710818888,Mostly Cloudy,20.41666667,20.41666667,0.84,23.8602,339,15.6492,1008.14,No
1710818883,Mostly Cloudy,19.88333333,19.88333333,0.85,10.3684,329,15.6492,1008.38,No
1710818886,Partly Cloudy,16.81111111,16.81111111,0.92,6.5688,354,14.9569,1009.23,No
1710818887,Mostly Cloudy,19.37777778,19.37777778,0.9,10.1913,29,15.7297,1007.8,No
1710818887,Overcast,18.86666667,18.86666667,0.93,4.9105,280,14.812,1007.64,No
1710818887,Mostly Cloudy,18.88333333,18.88333333,0.93,5.8121,292,13.9426,1007.73,No
1710818884,Partly Cloudy,17.87222222,17.87222222,0.97,5.1198,280,10.8997,1008.14,Yes
1710818887,Mostly Cloudy,18.93888889,18.93888889,0.99,4.8783,254,10.8997,1009.1,Yes
1710818888,Overcast,20.08888889,20.08888889,0.92,9.7727,273,11.2056,1009.47,Yes
1710818887,Overcast,21.08888889,21.08888889,0.87,12.3326,318,11.27,1009.31,Yes
1710818884,Mostly Cloudy,22.17777778,22.17777778,0.81,12.7995,319,11.2056,1009.21,Yes
1710818887,Mostly Cloudy,23.53333333,23.53333333,0.71,16.1805,318,11.3988,1009.38,Yes
1710818891,Mostly Cloudy,23.84444444,23.84444444,0.69,14.2646,301,11.27,1009.41,Yes
1710818882,Partly Cloudy,24.95555556,24.95555556,0.62,12.719,318,11.27,1009.02,Yes
1710818883,Partly Cloudy,25.92222222,25.92222222,0.58,10.7065,295,11.4471,1009,Yes
